Python 3.12.5
['▁<', '|', 'endo', 'f', 'text', '|', '>']
[39, 19, 37, 35, 38, 19, 40]
Step 1851/953240 - LR:0.0016 - train_loss: 2.947
Step 1861/953240 - LR:0.0017 - train_loss: 2.878
Step 1871/953240 - LR:0.0016 - train_loss: 2.927
Step 1881/953240 - LR:0.0017 - train_loss: 2.919
Step 1891/953240 - LR:0.0016 - train_loss: 2.948
Step 1901/953240 - LR:0.0017 - train_loss: 2.878
Step 1911/953240 - LR:0.0016 - train_loss: 2.949
Step 1921/953240 - LR:0.0017 - train_loss: 2.873
Step 1931/953240 - LR:0.0016 - train_loss: 2.875
Step 1941/953240 - LR:0.0016 - train_loss: 2.831
Step 1951/953240 - LR:0.0016 - train_loss: 2.883
Step 1961/953240 - LR:0.0017 - train_loss: 2.827
Step 1971/953240 - LR:0.0016 - train_loss: 2.933
Step 1981/953240 - LR:0.0017 - train_loss: 2.836
Step 1991/953240 - LR:0.0016 - train_loss: 2.891
Step 2001/953240 - LR:0.0017 - train_loss: 2.794
Step 2011/953240 - LR:0.0016 - train_loss: 2.849
Step 2021/953240 - LR:0.0016 - train_loss: 2.835
Step 2031/953240 - LR:0.0016 - train_loss: 2.849
Step 2041/953240 - LR:0.0017 - train_loss: 2.828
Step 2051/953240 - LR:0.0016 - train_loss: 2.855
Step 2061/953240 - LR:0.0017 - train_loss: 2.801
Step 2071/953240 - LR:0.0016 - train_loss: 2.887
Step 2081/953240 - LR:0.0017 - train_loss: 2.778
Step 2091/953240 - LR:0.0016 - train_loss: 2.841
Step 2101/953240 - LR:0.0017 - train_loss: 2.767
Step 2111/953240 - LR:0.0016 - train_loss: 2.803
Step 2121/953240 - LR:0.0017 - train_loss: 2.783
Step 2131/953240 - LR:0.0016 - train_loss: 2.851
Step 2141/953240 - LR:0.0017 - train_loss: 2.709
Step 2151/953240 - LR:0.0016 - train_loss: 2.808
Step 2161/953240 - LR:0.0017 - train_loss: 2.761
Step 2171/953240 - LR:0.0016 - train_loss: 2.840
Step 2181/953240 - LR:0.0017 - train_loss: 2.757
Step 2191/953240 - LR:0.0016 - train_loss: 2.837
Step 2201/953240 - LR:0.0017 - train_loss: 2.744
Step 2211/953240 - LR:0.0016 - train_loss: 2.791
Step 2221/953240 - LR:0.0017 - train_loss: 2.746
Step 2231/953240 - LR:0.0016 - train_loss: 2.803
Step 2241/953240 - LR:0.0017 - train_loss: 2.704
Step 2251/953240 - LR:0.0016 - train_loss: 2.761
Step 2261/953240 - LR:0.0017 - train_loss: 2.727
Step 2271/953240 - LR:0.0016 - train_loss: 2.742
Step 2281/953240 - LR:0.0017 - train_loss: 2.719
Step 2291/953240 - LR:0.0016 - train_loss: 2.783
Step 2301/953240 - LR:0.0017 - train_loss: 2.706
Step 2311/953240 - LR:0.0016 - train_loss: 2.754
Step 2321/953240 - LR:0.0016 - train_loss: 2.729
Step 2331/953240 - LR:0.0016 - train_loss: 2.807
Step 2341/953240 - LR:0.0017 - train_loss: 2.705
Step 2351/953240 - LR:0.0016 - train_loss: 2.750
Step 2361/953240 - LR:0.0017 - train_loss: 2.668
Step 2371/953240 - LR:0.0016 - train_loss: 2.724
Step 2381/953240 - LR:0.0017 - train_loss: 2.703
Step 2391/953240 - LR:0.0016 - train_loss: 2.690
Step 2401/953240 - LR:0.0017 - train_loss: 2.636
Step 2411/953240 - LR:0.0016 - train_loss: 2.708
Step 2421/953240 - LR:0.0017 - train_loss: 2.646
Step 2431/953240 - LR:0.0016 - train_loss: 2.682
Step 2441/953240 - LR:0.0017 - train_loss: 2.631
Step 2451/953240 - LR:0.0016 - train_loss: 2.655
Step 2461/953240 - LR:0.0017 - train_loss: 2.620
Step 2471/953240 - LR:0.0016 - train_loss: 2.735
Step 2481/953240 - LR:0.0017 - train_loss: 2.666
Step 2491/953240 - LR:0.0016 - train_loss: 2.720
Step 2501/953240 - LR:0.0017 - train_loss: 2.628
Step 2511/953240 - LR:0.0016 - train_loss: 2.691
Step 2521/953240 - LR:0.0017 - train_loss: 2.629
Step 2531/953240 - LR:0.0016 - train_loss: 2.676
Step 2541/953240 - LR:0.0017 - train_loss: 2.628
Step 2551/953240 - LR:0.0016 - train_loss: 2.670
Step 2561/953240 - LR:0.0017 - train_loss: 2.637
Step 2571/953240 - LR:0.0016 - train_loss: 2.672
Step 2581/953240 - LR:0.0017 - train_loss: 2.574
Step 2591/953240 - LR:0.0016 - train_loss: 2.656
Step 2601/953240 - LR:0.0017 - train_loss: 2.615
Step 2611/953240 - LR:0.0016 - train_loss: 2.627
Step 2621/953240 - LR:0.0017 - train_loss: 2.612
Step 2631/953240 - LR:0.0016 - train_loss: 2.613
Step 2641/953240 - LR:0.0017 - train_loss: 2.569
Step 2651/953240 - LR:0.0016 - train_loss: 2.601
Step 2661/953240 - LR:0.0017 - train_loss: 2.564
Step 2671/953240 - LR:0.0016 - train_loss: 2.618
Step 2681/953240 - LR:0.0017 - train_loss: 2.568
Step 2691/953240 - LR:0.0016 - train_loss: 2.613
Step 2701/953240 - LR:0.0017 - train_loss: 2.582
Step 2711/953240 - LR:0.0016 - train_loss: 2.603
Step 2721/953240 - LR:0.0017 - train_loss: 2.579
Step 2731/953240 - LR:0.0016 - train_loss: 2.589
Step 2741/953240 - LR:0.0017 - train_loss: 2.543
Step 2751/953240 - LR:0.0016 - train_loss: 2.556
Step 2761/953240 - LR:0.0017 - train_loss: 2.512
Step 2771/953240 - LR:0.0016 - train_loss: 2.581
Step 2781/953240 - LR:0.0017 - train_loss: 2.530
Step 2791/953240 - LR:0.0016 - train_loss: 2.588
Step 2801/953240 - LR:0.0017 - train_loss: 2.530
Step 2811/953240 - LR:0.0016 - train_loss: 2.547
Step 2821/953240 - LR:0.0016 - train_loss: 2.509
Step 2831/953240 - LR:0.0016 - train_loss: 2.543
Step 2841/953240 - LR:0.0017 - train_loss: 2.532
Step 2851/953240 - LR:0.0016 - train_loss: 2.531
Step 2861/953240 - LR:0.0017 - train_loss: 2.492
Step 2871/953240 - LR:0.0016 - train_loss: 2.609
Step 2881/953240 - LR:0.0017 - train_loss: 2.472
Step 2891/953240 - LR:0.0016 - train_loss: 2.545
Step 2901/953240 - LR:0.0017 - train_loss: 2.474
Step 2911/953240 - LR:0.0016 - train_loss: 2.538
Step 2921/953240 - LR:0.0017 - train_loss: 2.513
Step 2931/953240 - LR:0.0016 - train_loss: 2.494
Step 2941/953240 - LR:0.0017 - train_loss: 2.476
Step 2951/953240 - LR:0.0016 - train_loss: 2.538
Step 2961/953240 - LR:0.0017 - train_loss: 2.466
Step 2971/953240 - LR:0.0016 - train_loss: 2.528
Step 2981/953240 - LR:0.0016 - train_loss: 2.478
Step 2991/953240 - LR:0.0016 - train_loss: 2.486
Step 3001/953240 - LR:0.0017 - train_loss: 2.471
Step 3011/953240 - LR:0.0016 - train_loss: 2.512
Step 3021/953240 - LR:0.0017 - train_loss: 2.445
Step 3031/953240 - LR:0.0016 - train_loss: 2.493
Step 3041/953240 - LR:0.0017 - train_loss: 2.462
Step 3051/953240 - LR:0.0016 - train_loss: 2.505
Step 3061/953240 - LR:0.0017 - train_loss: 2.459
Step 3071/953240 - LR:0.0016 - train_loss: 2.516
Step 3081/953240 - LR:0.0017 - train_loss: 2.449
Step 3091/953240 - LR:0.0016 - train_loss: 2.474
Step 3101/953240 - LR:0.0017 - train_loss: 2.434
Step 3111/953240 - LR:0.0016 - train_loss: 2.477
Step 3121/953240 - LR:0.0017 - train_loss: 2.427
Step 3131/953240 - LR:0.0016 - train_loss: 2.453
Step 3141/953240 - LR:0.0017 - train_loss: 2.402
Step 3151/953240 - LR:0.0016 - train_loss: 2.441
Step 3161/953240 - LR:0.0017 - train_loss: 2.421
Step 3171/953240 - LR:0.0016 - train_loss: 2.462
Step 3181/953240 - LR:0.0017 - train_loss: 2.439
Step 3191/953240 - LR:0.0016 - train_loss: 2.429
Step 3201/953240 - LR:0.0016 - train_loss: 2.389
Step 3211/953240 - LR:0.0016 - train_loss: 2.467
Step 3221/953240 - LR:0.0017 - train_loss: 2.409
Step 3231/953240 - LR:0.0016 - train_loss: 2.472
Step 3241/953240 - LR:0.0017 - train_loss: 2.390
Step 3251/953240 - LR:0.0016 - train_loss: 2.388
Step 3261/953240 - LR:0.0017 - train_loss: 2.379
Step 3271/953240 - LR:0.0016 - train_loss: 2.444
Step 3281/953240 - LR:0.0017 - train_loss: 2.352
Step 3291/953240 - LR:0.0016 - train_loss: 2.393
Step 3301/953240 - LR:0.0017 - train_loss: 2.379
Step 3311/953240 - LR:0.0016 - train_loss: 2.392
Step 3321/953240 - LR:0.0017 - train_loss: 2.334
Step 3331/953240 - LR:0.0016 - train_loss: 2.408
Step 3341/953240 - LR:0.0017 - train_loss: 2.389
Step 3351/953240 - LR:0.0016 - train_loss: 2.389
Step 3361/953240 - LR:0.0016 - train_loss: 2.343
Step 3371/953240 - LR:0.0016 - train_loss: 2.418
Step 3381/953240 - LR:0.0017 - train_loss: 2.332
Step 3391/953240 - LR:0.0016 - train_loss: 2.368
Step 3401/953240 - LR:0.0017 - train_loss: 2.328
Step 3411/953240 - LR:0.0016 - train_loss: 2.400
Step 3421/953240 - LR:0.0017 - train_loss: 2.332
Step 3431/953240 - LR:0.0016 - train_loss: 2.352
Step 3441/953240 - LR:0.0017 - train_loss: 2.351
Step 3451/953240 - LR:0.0016 - train_loss: 2.399
Step 3461/953240 - LR:0.0017 - train_loss: 2.342
Step 3471/953240 - LR:0.0016 - train_loss: 2.423
Step 3481/953240 - LR:0.0017 - train_loss: 2.321
Step 3491/953240 - LR:0.0016 - train_loss: 2.377
Step 3501/953240 - LR:0.0017 - train_loss: 2.322
Step 3511/953240 - LR:0.0016 - train_loss: 2.367
Step 3521/953240 - LR:0.0017 - train_loss: 2.309
Step 3531/953240 - LR:0.0016 - train_loss: 2.336
Step 3541/953240 - LR:0.0017 - train_loss: 2.297
Step 3551/953240 - LR:0.0016 - train_loss: 2.311
Step 3561/953240 - LR:0.0017 - train_loss: 2.279
Step 3571/953240 - LR:0.0016 - train_loss: 2.326
Step 3581/953240 - LR:0.0016 - train_loss: 2.331
Step 3591/953240 - LR:0.0016 - train_loss: 2.358
Step 3601/953240 - LR:0.0017 - train_loss: 2.296
Step 3611/953240 - LR:0.0016 - train_loss: 2.310
Step 3621/953240 - LR:0.0017 - train_loss: 2.354
Step 3631/953240 - LR:0.0016 - train_loss: 2.341
Step 3641/953240 - LR:0.0017 - train_loss: 2.307
Step 3651/953240 - LR:0.0016 - train_loss: 2.339
Step 3661/953240 - LR:0.0017 - train_loss: 2.329
Step 3671/953240 - LR:0.0016 - train_loss: 2.299
Step 3681/953240 - LR:0.0017 - train_loss: 2.300
Step 3691/953240 - LR:0.0016 - train_loss: 2.320
Step 3701/953240 - LR:0.0017 - train_loss: 2.268
Step 3711/953240 - LR:0.0016 - train_loss: 2.323
Step 3721/953240 - LR:0.0017 - train_loss: 2.244
Step 3731/953240 - LR:0.0016 - train_loss: 2.291
Step 3741/953240 - LR:0.0017 - train_loss: 2.251
Step 3751/953240 - LR:0.0016 - train_loss: 2.304
Step 3761/953240 - LR:0.0017 - train_loss: 2.251
Step 3771/953240 - LR:0.0016 - train_loss: 2.266
Step 3781/953240 - LR:0.0017 - train_loss: 2.242
Step 3791/953240 - LR:0.0016 - train_loss: 2.285
Step 3801/953240 - LR:0.0017 - train_loss: 2.224
Step 3811/953240 - LR:0.0016 - train_loss: 2.299
Step 3821/953240 - LR:0.0017 - train_loss: 2.248
Step 3831/953240 - LR:0.0016 - train_loss: 2.246
Step 3841/953240 - LR:0.0017 - train_loss: 2.299
Step 3851/953240 - LR:0.0016 - train_loss: 2.300
Step 3861/953240 - LR:0.0017 - train_loss: 2.222
Step 3871/953240 - LR:0.0016 - train_loss: 2.302
Step 3881/953240 - LR:0.0017 - train_loss: 2.269
Step 3891/953240 - LR:0.0016 - train_loss: 2.289
Step 3901/953240 - LR:0.0017 - train_loss: 2.247
Step 3911/953240 - LR:0.0016 - train_loss: 2.271
Step 3921/953240 - LR:0.0017 - train_loss: 2.255
Step 3931/953240 - LR:0.0016 - train_loss: 2.302
Step 3941/953240 - LR:0.0017 - train_loss: 2.271
Step 3951/953240 - LR:0.0016 - train_loss: 2.320
Step 3961/953240 - LR:0.0016 - train_loss: 2.244
Step 3971/953240 - LR:0.0016 - train_loss: 2.297
Step 3981/953240 - LR:0.0017 - train_loss: 2.265
Step 3991/953240 - LR:0.0016 - train_loss: 2.292
Step 4001/953240 - LR:0.0017 - train_loss: 2.224
Step 4011/953240 - LR:0.0016 - train_loss: 2.266
Step 4021/953240 - LR:0.0017 - train_loss: 2.237
Step 4031/953240 - LR:0.0016 - train_loss: 2.269
Step 4041/953240 - LR:0.0017 - train_loss: 2.193
Step 4051/953240 - LR:0.0016 - train_loss: 2.235
Step 4061/953240 - LR:0.0017 - train_loss: 2.207
Step 4071/953240 - LR:0.0016 - train_loss: 2.221
Step 4081/953240 - LR:0.0017 - train_loss: 2.190
Step 4091/953240 - LR:0.0016 - train_loss: 2.238
Step 4101/953240 - LR:0.0017 - train_loss: 2.219
Step 4111/953240 - LR:0.0016 - train_loss: 2.251
Step 4121/953240 - LR:0.0017 - train_loss: 2.181
Step 4131/953240 - LR:0.0016 - train_loss: 2.254
Step 4141/953240 - LR:0.0017 - train_loss: 2.219
Step 4151/953240 - LR:0.0016 - train_loss: 2.201
Step 4161/953240 - LR:0.0017 - train_loss: 2.215
Step 4171/953240 - LR:0.0016 - train_loss: 2.252
Step 4181/953240 - LR:0.0017 - train_loss: 2.206
Step 4191/953240 - LR:0.0016 - train_loss: 2.227
Step 4201/953240 - LR:0.0017 - train_loss: 2.210
Step 4211/953240 - LR:0.0016 - train_loss: 2.251
Step 4221/953240 - LR:0.0017 - train_loss: 2.195
Step 4231/953240 - LR:0.0016 - train_loss: 2.208
Step 4241/953240 - LR:0.0017 - train_loss: 2.229
Step 4251/953240 - LR:0.0016 - train_loss: 2.227
Step 4261/953240 - LR:0.0017 - train_loss: 2.154
Step 4271/953240 - LR:0.0016 - train_loss: 2.225
Step 4281/953240 - LR:0.0017 - train_loss: 2.201
Step 4291/953240 - LR:0.0016 - train_loss: 2.223
Step 4301/953240 - LR:0.0017 - train_loss: 2.135
Step 4311/953240 - LR:0.0016 - train_loss: 2.227
Step 4321/953240 - LR:0.0017 - train_loss: 2.155
Step 4331/953240 - LR:0.0016 - train_loss: 2.185
Step 4341/953240 - LR:0.0017 - train_loss: 2.184
Step 4351/953240 - LR:0.0016 - train_loss: 2.215
Step 4361/953240 - LR:0.0017 - train_loss: 2.187
Step 4371/953240 - LR:0.0016 - train_loss: 2.195
Step 4381/953240 - LR:0.0017 - train_loss: 2.177
Step 4391/953240 - LR:0.0016 - train_loss: 2.202
Step 4401/953240 - LR:0.0017 - train_loss: 2.180
Step 4411/953240 - LR:0.0016 - train_loss: 2.197
Step 4421/953240 - LR:0.0017 - train_loss: 2.158
Step 4431/953240 - LR:0.0016 - train_loss: 2.176
Step 4441/953240 - LR:0.0017 - train_loss: 2.171
Step 4451/953240 - LR:0.0016 - train_loss: 2.185
Step 4461/953240 - LR:0.0017 - train_loss: 2.165
Step 4471/953240 - LR:0.0016 - train_loss: 2.182
Step 4481/953240 - LR:0.0017 - train_loss: 2.169
Step 4491/953240 - LR:0.0016 - train_loss: 2.195
Step 4501/953240 - LR:0.0017 - train_loss: 2.150
Step 4511/953240 - LR:0.0016 - train_loss: 2.219
Step 4521/953240 - LR:0.0017 - train_loss: 2.132
Step 4531/953240 - LR:0.0016 - train_loss: 2.174
Step 4541/953240 - LR:0.0017 - train_loss: 2.151
Step 4551/953240 - LR:0.0016 - train_loss: 2.160
Step 4561/953240 - LR:0.0017 - train_loss: 2.144
Step 4571/953240 - LR:0.0016 - train_loss: 2.182
Step 4581/953240 - LR:0.0017 - train_loss: 2.125
Step 4591/953240 - LR:0.0016 - train_loss: 2.197
Step 4601/953240 - LR:0.0017 - train_loss: 2.122
Step 4611/953240 - LR:0.0016 - train_loss: 2.146
Step 4621/953240 - LR:0.0017 - train_loss: 2.145
Step 4631/953240 - LR:0.0016 - train_loss: 2.174
Step 4641/953240 - LR:0.0017 - train_loss: 2.121
Step 4651/953240 - LR:0.0016 - train_loss: 2.151
Step 4661/953240 - LR:0.0017 - train_loss: 2.123
Step 4671/953240 - LR:0.0016 - train_loss: 2.204
Step 4681/953240 - LR:0.0017 - train_loss: 2.129
Step 4691/953240 - LR:0.0016 - train_loss: 2.187
Step 4701/953240 - LR:0.0017 - train_loss: 2.127
Step 4711/953240 - LR:0.0016 - train_loss: 2.136
Step 4721/953240 - LR:0.0017 - train_loss: 2.121
Step 4731/953240 - LR:0.0016 - train_loss: 2.156
Step 4741/953240 - LR:0.0017 - train_loss: 2.130
Step 4751/953240 - LR:0.0016 - train_loss: 2.169
Step 4761/953240 - LR:0.0017 - train_loss: 2.141
Step 4771/953240 - LR:0.0016 - train_loss: 2.194
Step 4781/953240 - LR:0.0017 - train_loss: 2.128
Step 4791/953240 - LR:0.0016 - train_loss: 2.149
Step 4801/953240 - LR:0.0017 - train_loss: 2.137
Step 4811/953240 - LR:0.0016 - train_loss: 2.136
Step 4821/953240 - LR:0.0017 - train_loss: 2.097
